,Dataset,Column,Algorithm,Comparisons,deletions_val_distStatic,runs_val_distStatic,deletions_comp_distStatic,runs_comp_distStatic,arr_len,introsort,insertion_sort,merge_sort,timsort,quick_sort,selection_sort
666,Petrol and diesel prices UK,Duty rate ULSD (p/litre),timsort,7280,10,1,89,39,1035,1000000000,87146,10372,7280,1000000000,1000000000
667,Petrol and diesel prices UK,VAT (% rate) ULSD,timsort,7236,0,0,39,39,1035,1000000000,14372,10372,7236,1000000000,1000000000
668,Water Quality Testing,Sample ID,insertion_sort,499,0,0,39,39,500,1000000000,499,4488,2484,1000000000,1000000000
669,Water Quality Testing,pH,merge_sort,4488,26,23,114,39,500,1000000000,60077,4488,6398,1000000000,1000000000
670,Water Quality Testing,Temperature (°C),merge_sort,4488,30,19,125,39,500,1000000000,63027,4488,6226,1000000000,1000000000
671,Water Quality Testing,Turbidity (NTU),merge_sort,4488,32,16,125,39,500,1000000000,53855,4488,5934,1000000000,1000000000
672,Water Quality Testing,Dissolved Oxygen (mg/L),merge_sort,4488,27,22,117,39,500,1000000000,54445,4488,6423,1000000000,1000000000
673,Water Quality Testing,Conductivity (µS/cm),merge_sort,4488,25,22,113,39,500,1000000000,53886,4488,6257,1000000000,1000000000
674,train_pixel_stats,Unnamed: 0,insertion_sort,1523,0,0,39,39,1524,1000000000,1523,16240,10604,1000000000,1000000000
675,train_pixel_stats,Weeks,merge_sort,16240,28,15,137,39,1524,1000000000,567981,16240,17595,1000000000,1000000000
676,train_pixel_stats,FVC,merge_sort,16240,33,20,124,39,1524,1000000000,615767,16240,20140,1000000000,1000000000
677,train_pixel_stats,Percent,merge_sort,16240,32,21,126,39,1524,1000000000,608578,16240,19837,1000000000,1000000000
678,train_pixel_stats,Age,merge_sort,16240,32,19,118,39,1524,1000000000,538858,16240,16586,1000000000,1000000000
679,train_pixel_stats,base_Weeks,timsort,15881,30,16,131,39,1524,1000000000,545241,16240,15881,1000000000,1000000000
680,train_pixel_stats,base_FVC,merge_sort,16240,32,21,124,39,1524,1000000000,602478,16240,16755,1000000000,1000000000
681,train_pixel_stats,base_Percent,merge_sort,16240,31,18,132,39,1524,1000000000,598453,16240,16466,1000000000,1000000000
682,train_pixel_stats,Week_passed,merge_sort,16240,27,6,139,39,1524,1000000000,560382,16240,18332,1000000000,1000000000
683,train_pixel_stats,kurtosis,merge_sort,16240,28,19,128,39,1524,1000000000,546454,16240,16357,1000000000,1000000000
684,train_pixel_stats,std,merge_sort,16240,31,20,115,39,1524,1000000000,604139,16240,16960,1000000000,1000000000
685,train_pixel_stats,mean,merge_sort,16240,31,21,133,39,1524,1000000000,583129,16240,16781,1000000000,1000000000
686,train_pixel_stats,median,merge_sort,16240,32,21,129,39,1524,1000000000,581238,16240,16758,1000000000,1000000000
687,climate_change_agriculture_dataset,Temperature,merge_sort,9976,30,20,121,39,1000,1000000000,238092,9976,13548,1000000000,1000000000
688,climate_change_agriculture_dataset,Precipitation,merge_sort,9976,31,18,121,39,1000,1000000000,247289,9976,13532,1000000000,1000000000
689,climate_change_agriculture_dataset,CO2 Levels,merge_sort,9976,30,17,120,39,1000,1000000000,259490,9976,13795,1000000000,1000000000
690,climate_change_agriculture_dataset,Crop Yield,merge_sort,9976,32,20,129,39,1000,1000000000,247678,9976,13797,1000000000,1000000000
691,climate_change_agriculture_dataset,Soil Health,merge_sort,9976,31,18,126,39,1000,1000000000,224610,9976,13066,1000000000,1000000000
692,LigaProTableTennis,Sets_P1,timsort,13124,16,8,89,39,1377,1000000000,238856,14476,13124,1000000000,1000000000
693,LigaProTableTennis,Sets_P2,timsort,13230,21,7,101,39,1377,1000000000,237422,14476,13230,1000000000,1000000000
694,LigaProTableTennis,P1_G1,merge_sort,14476,16,13,89,39,1377,1000000000,367939,14476,15375,1000000000,1000000000
695,LigaProTableTennis,P2_G1,merge_sort,14476,30,16,128,39,1377,1000000000,364657,14476,15233,1000000000,1000000000
696,LigaProTableTennis,P1_G2,merge_sort,14476,31,17,118,39,1377,1000000000,372755,14476,15041,1000000000,1000000000
697,LigaProTableTennis,P2_G2,merge_sort,14476,16,14,100,39,1377,1000000000,369201,14476,15466,1000000000,1000000000
698,LigaProTableTennis,P1_G3,merge_sort,14476,31,14,127,39,1377,1000000000,360147,14476,15131,1000000000,1000000000
699,LigaProTableTennis,P2_G3,merge_sort,14476,30,17,141,39,1377,1000000000,377082,14476,15366,1000000000,1000000000
700,LigaProTableTennis,P1_G4,merge_sort,14476,32,16,125,39,1377,1000000000,366839,14476,15431,1000000000,1000000000
701,LigaProTableTennis,P2_G4,merge_sort,14476,32,15,126,39,1377,1000000000,377221,14476,15079,1000000000,1000000000
702,LigaProTableTennis,P1_G5,merge_sort,14476,30,12,143,39,1377,1000000000,373814,14476,15095,1000000000,1000000000
703,LigaProTableTennis,P2_G5,merge_sort,14476,32,14,126,39,1377,1000000000,382919,14476,15408,1000000000,1000000000
704,LigaProTableTennis,HomeWinner,timsort,13124,16,8,89,39,1377,1000000000,238856,14476,13124,1000000000,1000000000
705,bike-day,instant,insertion_sort,730,0,0,39,39,731,1000000000,730,7017,4354,1000000000,1000000000
706,bike-day,season,timsort,4557,11,2,85,39,731,1000000000,57007,7017,4557,1000000000,1000000000
707,bike-day,yr,insertion_sort,730,0,0,39,39,731,1000000000,730,7017,4354,1000000000,1000000000
708,bike-day,mnth,timsort,4414,10,1,81,39,731,1000000000,62093,7017,4414,1000000000,1000000000
709,bike-day,holiday,timsort,4595,12,2,87,39,731,1000000000,7769,7017,4595,1000000000,1000000000
710,bike-day,weekday,merge_sort,7017,32,16,114,39,731,1000000000,114976,7017,7689,1000000000,1000000000
711,bike-day,workingday,timsort,6141,16,12,97,39,731,1000000000,58791,7017,6141,1000000000,1000000000
712,bike-day,weathersit,timsort,6126,25,10,103,39,731,1000000000,66733,7017,6126,1000000000,1000000000
713,bike-day,temp,merge_sort,7017,28,20,138,39,731,1000000000,121493,7017,8349,1000000000,1000000000
714,bike-day,atemp,merge_sort,7017,28,20,136,39,731,1000000000,121656,7017,8406,1000000000,1000000000
715,bike-day,hum,merge_sort,7017,30,20,125,39,731,1000000000,133243,7017,8446,1000000000,1000000000
716,bike-day,windspeed,merge_sort,7017,28,16,126,39,731,1000000000,146195,7017,8287,1000000000,1000000000
717,bike-day,casual,merge_sort,7017,29,22,127,39,731,1000000000,106515,7017,8416,1000000000,1000000000
718,bike-day,registered,merge_sort,7017,25,20,128,39,731,1000000000,68720,7017,8293,1000000000,1000000000
719,bike-day,cnt,merge_sort,7017,23,18,128,39,731,1000000000,74014,7017,8283,1000000000,1000000000
720,IND_cities_geo_data,latitude,merge_sort,3608,29,19,121,39,412,1000000000,46242,3608,4555,1000000000,1000000000
721,IND_cities_geo_data,longitude,merge_sort,3608,30,17,130,39,412,1000000000,43871,3608,4715,1000000000,1000000000
722,Drug prescription Dataset,age,insertion_sort,1311,0,0,39,39,1288,1000000000,1311,13408,8978,1000000000,1000000000
723,ColesStoreData,Unnamed: 0,insertion_sort,624,0,0,39,39,625,1000000000,624,5851,3718,1000000000,1000000000
724,ColesStoreData,Customer_Count,merge_sort,5851,30,21,121,39,625,1000000000,100552,5851,6714,1000000000,1000000000
725,ColesStoreData,Staff_Count,merge_sort,5851,32,19,124,39,625,1000000000,93010,5851,6469,1000000000,1000000000
726,ColesStoreData,Store_Area,timsort,5504,31,14,117,39,625,1000000000,61715,5851,5504,1000000000,1000000000
727,Online-eCommerce,Order_Number,insertion_sort,5094,0,0,39,39,5095,1000000000,5094,63138,45600,1000000000,1000000000
728,Online-eCommerce,Cost,merge_sort,63138,31,13,122,39,5095,1000000000,6201901,63138,70433,1000000000,1000000000
729,Online-eCommerce,Sales,merge_sort,63138,31,13,122,39,5095,1000000000,6201901,63138,70433,1000000000,1000000000
730,Online-eCommerce,Quantity,merge_sort,63138,27,16,126,39,5095,1000000000,4990734,63138,63459,1000000000,1000000000
731,Online-eCommerce,Total_Cost,merge_sort,63138,29,18,126,39,5095,1000000000,6475992,63138,70162,1000000000,1000000000
732,Online-eCommerce,Total_Sales,merge_sort,63138,29,18,126,39,5095,1000000000,6475992,63138,70162,1000000000,1000000000
733,Industry_values,year,insertion_sort,776,0,0,39,39,777,1000000000,776,7523,4630,1000000000,1000000000
734,Industry_values,values,merge_sort,7523,29,19,127,39,777,1000000000,121672,7523,9261,1000000000,1000000000
735,ConvenienceStore,Coffee & Café,timsort,7097,18,7,90,39,786,1000000000,80117,7622,7097,1000000000,1000000000
736,ConvenienceStore,Big Gulp,timsort,7080,22,10,97,39,786,1000000000,74042,7622,7080,1000000000,1000000000
737,ConvenienceStore,Bottled & Canned,timsort,7030,21,10,105,39,786,1000000000,84475,7622,7030,1000000000,1000000000
738,ConvenienceStore,Beer,timsort,7028,15,12,85,39,786,1000000000,75516,7622,7028,1000000000,1000000000
739,ConvenienceStore,Wine,timsort,7036,18,9,103,39,786,1000000000,74318,7622,7036,1000000000,1000000000
740,ConvenienceStore,Slurpee,timsort,6971,23,8,100,39,786,1000000000,82971,7622,6971,1000000000,1000000000
741,ConvenienceStore,Locally Made Meals,timsort,7081,20,10,108,39,786,1000000000,76584,7622,7081,1000000000,1000000000
742,ConvenienceStore,Snacks,timsort,6934,19,12,102,39,786,1000000000,78729,7622,6934,1000000000,1000000000
743,ConvenienceStore,Pizza,timsort,6849,21,9,108,39,786,1000000000,75135,7622,6849,1000000000,1000000000
744,ConvenienceStore,Breakfast,timsort,7012,20,10,85,39,786,1000000000,78295,7622,7012,1000000000,1000000000
745,ConvenienceStore,Barkery,timsort,6947,16,6,87,39,786,1000000000,76883,7622,6947,1000000000,1000000000
746,ConvenienceStore,Sandwiches,timsort,7174,25,9,105,39,786,1000000000,77996,7622,7174,1000000000,1000000000
747,ConvenienceStore,Healthy Choices,timsort,6982,19,11,94,39,786,1000000000,81130,7622,6982,1000000000,1000000000
748,ConvenienceStore,Hot Foods,timsort,7135,19,9,108,39,786,1000000000,79267,7622,7135,1000000000,1000000000
749,diabetes,Pregnancies,merge_sort,7424,29,18,124,39,768,1000000000,136932,7424,8450,1000000000,1000000000
750,diabetes,Glucose,merge_sort,7424,30,18,121,39,768,1000000000,145871,7424,8879,1000000000,1000000000
751,diabetes,BloodPressure,merge_sort,7424,30,21,129,39,768,1000000000,138616,7424,8778,1000000000,1000000000
752,diabetes,SkinThickness,merge_sort,7424,32,20,116,39,768,1000000000,131514,7424,8477,1000000000,1000000000
753,diabetes,Insulin,merge_sort,7424,30,14,128,39,768,1000000000,110513,7424,7795,1000000000,1000000000
754,diabetes,BMI,merge_sort,7424,28,18,116,39,768,1000000000,145959,7424,8954,1000000000,1000000000
755,diabetes,DiabetesPedigreeFunction,merge_sort,7424,33,21,127,39,768,1000000000,151352,7424,9030,1000000000,1000000000
756,diabetes,Age,merge_sort,7424,30,21,119,39,768,1000000000,143248,7424,8692,1000000000,1000000000
757,diabetes,Outcome,timsort,6534,20,9,108,39,768,1000000000,71434,7424,6534,1000000000,1000000000
758,original_train,Unnamed: 0,insertion_sort,4176,0,0,39,39,4177,1000000000,4176,50286,37347,1000000000,1000000000
759,original_train,Length,timsort,45749,28,17,128,39,4177,1000000000,4000744,50286,45749,1000000000,1000000000
760,original_train,Diameter,timsort,49409,28,18,122,39,4177,1000000000,4039135,50286,49409,1000000000,1000000000
761,original_train,Height,merge_sort,50286,29,18,129,39,4177,1000000000,4034534,50286,51092,1000000000,1000000000
762,original_train,Whole weight,merge_sort,50286,28,17,131,39,4177,1000000000,4107906,50286,50590,1000000000,1000000000
763,original_train,Whole weight.1,merge_sort,50286,29,19,126,39,4177,1000000000,4041111,50286,51397,1000000000,1000000000
764,original_train,Whole weight.2,merge_sort,50286,29,16,127,39,4177,1000000000,4111825,50286,51131,1000000000,1000000000
765,original_train,Shell weight,merge_sort,50286,30,18,131,39,4177,1000000000,4146508,50286,50649,1000000000,1000000000
766,original_train,Rings,timsort,50146,33,20,121,39,4177,1000000000,4043069,50286,50146,1000000000,1000000000
767,CompetitionTags,Id,merge_sort,9734,21,18,98,39,978,1000000000,42484,9734,11647,1000000000,1000000000
768,CompetitionTags,CompetitionId,insertion_sort,977,0,0,39,39,978,1000000000,977,9734,5836,1000000000,1000000000
769,CompetitionTags,TagId,merge_sort,9734,30,20,124,39,978,1000000000,230719,9734,12633,1000000000,1000000000
770,breaking_bad_dataset,Unnamed: 0,insertion_sort,1918,0,0,39,39,1919,1000000000,1918,20980,13369,1000000000,1000000000
771,breaking_bad_dataset,Season,merge_sort,20980,27,18,118,39,1919,1000000000,736801,20980,24507,1000000000,1000000000
772,Episodes,Id,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
773,Episodes,Type,timsort,100131,0,0,39,39,10000,1000000000,828001,133616,100131,1000000000,1000000000
774,Episodes,CompetitionId,timsort,102981,4,2,59,39,10000,1000000000,321899,133616,102981,1000000000,1000000000
775,oldies_60s_top_artists_tracks,Popularity,merge_sort,4328,30,18,128,39,484,1000000000,75858,4328,6686,1000000000,1000000000
776,oldies_60s_top_artists_tracks,Duration (ms),merge_sort,4328,31,21,125,39,484,1000000000,66691,4328,6063,1000000000,1000000000
777,College,Apps,merge_sort,7523,31,22,127,39,777,1000000000,130741,7523,9169,1000000000,1000000000
778,College,Accept,merge_sort,7523,29,19,123,39,777,1000000000,129808,7523,9119,1000000000,1000000000
779,College,Enroll,merge_sort,7523,29,19,125,39,777,1000000000,129100,7523,9162,1000000000,1000000000
780,College,Top10perc,merge_sort,7523,29,19,116,39,777,1000000000,147494,7523,9080,1000000000,1000000000
781,College,Top25perc,merge_sort,7523,29,19,113,39,777,1000000000,145877,7523,9095,1000000000,1000000000
782,College,F.Undergrad,merge_sort,7523,28,19,115,39,777,1000000000,128504,7523,9287,1000000000,1000000000
783,College,P.Undergrad,merge_sort,7523,32,21,125,39,777,1000000000,133662,7523,9508,1000000000,1000000000
784,College,Outstate,merge_sort,7523,30,19,127,39,777,1000000000,161038,7523,9116,1000000000,1000000000
785,College,Room.Board,merge_sort,7523,29,22,127,39,777,1000000000,152196,7523,9264,1000000000,1000000000
786,College,Books,merge_sort,7523,32,17,120,39,777,1000000000,129027,7523,8941,1000000000,1000000000
787,College,Personal,merge_sort,7523,28,18,127,39,777,1000000000,133794,7523,9122,1000000000,1000000000
788,College,PhD,merge_sort,7523,31,20,112,39,777,1000000000,135767,7523,9123,1000000000,1000000000
789,College,Terminal,merge_sort,7523,32,17,124,39,777,1000000000,136232,7523,9090,1000000000,1000000000
790,College,S.F.Ratio,merge_sort,7523,29,20,119,39,777,1000000000,140543,7523,9304,1000000000,1000000000
791,College,perc.alumni,merge_sort,7523,32,18,131,39,777,1000000000,160370,7523,9082,1000000000,1000000000
792,College,Expend,merge_sort,7523,31,20,125,39,777,1000000000,151228,7523,9186,1000000000,1000000000
793,College,Grad.Rate,merge_sort,7523,30,19,129,39,777,1000000000,153153,7523,8988,1000000000,1000000000
794,heart,age,merge_sort,10252,30,19,123,39,1025,1000000000,247661,10252,11026,1000000000,1000000000
795,heart,sex,timsort,8886,14,8,83,39,1025,1000000000,112600,10252,8886,1000000000,1000000000
796,heart,cp,timsort,9847,32,13,120,39,1025,1000000000,182225,10252,9847,1000000000,1000000000
797,heart,trestbps,merge_sort,10252,32,19,126,39,1025,1000000000,252924,10252,11021,1000000000,1000000000
798,heart,chol,merge_sort,10252,30,20,131,39,1025,1000000000,265668,10252,11162,1000000000,1000000000
799,heart,fbs,timsort,8193,33,2,120,39,1025,1000000000,71075,10252,8193,1000000000,1000000000
800,heart,restecg,timsort,9218,29,12,118,39,1025,1000000000,123628,10252,9218,1000000000,1000000000
801,heart,thalach,merge_sort,10252,29,17,135,39,1025,1000000000,265221,10252,11243,1000000000,1000000000
802,heart,exang,timsort,8890,26,9,107,39,1025,1000000000,119540,10252,8890,1000000000,1000000000
803,heart,oldpeak,merge_sort,10252,31,14,112,39,1025,1000000000,226421,10252,10585,1000000000,1000000000
804,heart,slope,timsort,9408,21,11,111,39,1025,1000000000,154074,10252,9408,1000000000,1000000000
805,heart,ca,timsort,9552,25,10,118,39,1025,1000000000,159411,10252,9552,1000000000,1000000000
806,heart,thal,timsort,9255,20,10,101,39,1025,1000000000,137575,10252,9255,1000000000,1000000000
807,heart,target,timsort,9280,17,12,89,39,1025,1000000000,136073,10252,9280,1000000000,1000000000
808,Group4_student_scores_data,Age,merge_sort,9976,28,17,122,39,1000,1000000000,196461,9976,12141,1000000000,1000000000
809,Group4_student_scores_data,Grade Level,merge_sort,9976,26,16,107,39,1000,1000000000,184901,9976,11513,1000000000,1000000000
810,Group4_student_scores_data,GPA,merge_sort,9976,25,19,123,39,1000,1000000000,251951,9976,13702,1000000000,1000000000
811,Group4_student_scores_data,Math Score,merge_sort,9976,31,20,127,39,1000,1000000000,250505,9976,13709,1000000000,1000000000
812,Group4_student_scores_data,Science Score,merge_sort,9976,30,19,133,39,1000,1000000000,238449,9976,13416,1000000000,1000000000
813,Group4_student_scores_data,Reading Score,merge_sort,9976,28,19,122,39,1000,1000000000,246570,9976,13459,1000000000,1000000000
814,Group4_student_scores_data,Writing Score,merge_sort,9976,31,19,124,39,1000,1000000000,247254,9976,13810,1000000000,1000000000
815,Group4_student_scores_data,Attendance Rate,merge_sort,9976,31,21,121,39,1000,1000000000,247989,9976,13455,1000000000,1000000000
816,Group4_student_scores_data,Extracurricular Activities,merge_sort,9976,27,14,124,39,1000,1000000000,208870,9976,12193,1000000000,1000000000
817,BankNote_Authentication,variance,merge_sort,14416,33,21,123,39,1372,1000000000,675364,14416,16886,1000000000,1000000000
818,BankNote_Authentication,skewness,merge_sort,14416,30,20,119,39,1372,1000000000,591195,14416,16877,1000000000,1000000000
819,BankNote_Authentication,curtosis,merge_sort,14416,29,18,121,39,1372,1000000000,450184,14416,16651,1000000000,1000000000
820,BankNote_Authentication,entropy,merge_sort,14416,31,20,125,39,1372,1000000000,478408,14416,16743,1000000000,1000000000
821,BankNote_Authentication,class,insertion_sort,1371,0,0,39,39,1372,1000000000,1371,14416,9541,1000000000,1000000000
822,historical_air_quality_2021_en,Station ID,merge_sort,25323,31,16,130,39,2263,1000000000,1223282,25323,27446,1000000000,1000000000
823,historical_air_quality_2021_en,Dew,merge_sort,25323,29,16,118,39,2263,1000000000,878523,25323,26169,1000000000,1000000000
